"resultNumber","lemma","senseNumber","snippet"
"656","aardvlo","0.0",""
"657","aardwarmte","1.0",""
"658","aardwolf","1.0","kleine hyena"
"659","aardworm","1.0","soort worm"
"660","aardworm","2.0","regenworm"
"661","aardworm","3.0","nietig, onbeduidend mens"
"662","Aarlenaar","1.0","iemand uit Aarlen"
"663","Aarlenaar","1.1","lid e.d. van een club uit Aarlen"
"664","Aarlense","1.0","vrouw uit Aarlen"
"665","Aarschotse","1.0","vrouw uit Aarschot"
"666","Aarschottenaar","1.0","iemand uit Aarschot"
"667","aarsopening","0.0",""
"668","aarsvin","0.0",""
"669","aartsbedrieger","0.0",""
"670","aartsbisschop","1.0",""
"671","aartsconservatief","",""
"672","aartsdiaken","0.0",""
"673","aartsengel","1.0",""
"674","aartshertog","1.0",""
"675","aartshertogin","0.0",""
"676","aartshuichelaar","0.0",""
"677","aartsleugenaar","0.0",""
"678","aartspriester","0.0",""
"679","aartsrivaal","1.0",""
"680","aartsrivale","0.0",""
"681","aartsvader","1.0",""
"682","aartsvijand","1.0",""
"683","aarzelaar","0.0",""
"684","aarzeling","1.0",""
"685","aas","B.1.0","speelkaart met waarde 1 of 11"
"686","aas","B.2.0","uitblinker"
"687","aasgier","1.0","kleine gier die dode dieren eet"
"688","aasgier","2.0","iemand die profiteert van andermans ongeluk"
"689","aaskever","0.0",""
"690","aasvis","1.0","vis als lokmiddel"
"691","aasvis","2.0","vis als voedsel van roofvis"
"692","aasvlieg","1.0","bromvlieg die bij aas leeft"
"693","abacus","1.0","telraam"
"694","abacus","2.0","dekplaat op een zuil"
"695","abb","1.0","algemene bestedingsbelasting"
"696","Abcoudenaar","1.0","iemand uit Abcoude"
"697","Abcoudenaar","1.1","lid of aanhanger van een club uit Abcoude"
"698","Abcoudse","1.0","vrouw uit Abcoude"
"699","abdicatie","1.0","troonsafstand"
"700","abdicatie","2.0","afstand van een machtspositie; verzaking"
"701","abdij","1.0",""
"702","abdijhoeve","0.0",""
"703","abdijkerk","1.0",""
"704","abdijsiroop","0.0",""
"705","abeel","1.0","soort populier"
"706","aberratie","1.0","afwijking van de ideale beeldvorming"
"707","aberratie","2.0","schijnbare verplaatsing van de sterren"
"708","aberratie","3.0","afwijking; afdwaling"
"709","abituri\u00EBnt","1.0","iemand die eindexamen heeft gedaan"
"710","ablatief","0.0",""
"711","ablutofobie","1.0","sterke angst om zich te wassen"
"712","abnormaliteit","1.0","het abnormaal zijn"
"713","abnormaliteit","1.1","dat wat abnormaal is"
"714","A-bom","",""
"715","aboma","1.0","anaconda"
"716","abondance","1.0","bod bij een kaartspel"
"717","abondance","2.0","halfharde, Franse kaas"
"718","abondance","3.0","koeienras"
"719","abonnee","1.0","iemand met een abonnement"
"720","abonneetaxi","1.0","taxi voor passagiers met een abonnement"
"721","abonneetelevisie","1.0","betaaltelevisie"
"722","abonneezender","1.0","betaalzender"
"723","abonnementhouder","1.0","iemand met een abonnement"
"724","abonnementskaart","0.0",""
"725","abonnementskosten","1.0","kosten van een abonnement"
"726","abonnementsprijs","1.0","prijs van een abonnement"
"727","abonnementsvorm","0.0",""
"728","abonnent","1.0","abonnee"
"729","abonnent","2.0","abonnement"
"730","Aboriginal/aboriginal","1.0","inheemse Australi\u00EBr"
"731","Aboriginal/aboriginal","2.0","inheemse bewoner"
"732","abortus","1.0","zwangerschapsonderbreking"
"733","abortus","2.0","voortijdige geboorte"
"734","abortusarts","1.0","arts die abortussen uitvoert"
"735","abortusboot","1.0","boot waar legaal abortussen worden gepleegd"
"736","abortusbuddy","1.0","iemand die iemand bijstaat bij abortus"
"737","abortuskliniek","1.0",""
"738","abortuskwestie","0.0",""
"739","abortuspil","1.0",""
"740","abortusregeling","0.0",""
"741","abortustoerist","1.0","toerist die afreist voor een abortus"
"742","abortuswet","1.0","wet m.b.t. abortus"
"743","abortuswetgeving","1.0",""
"744","abri","1.0","wachtruimte bij een halte"
"745","abri","2.0","rookcabine; rokershokje"
"746","abrikoos","A.1.0","oranjegele steenvrucht"
"747","abrikoos","A.2.0","abrikozenboom"
"748","abrikozenjam","0.0",""
"749","abrikozenpit","0.0",""
"750","absence","1.0","kort bewustzijnsverlies"
"751","absentenlijst","1.0","lijst van afwezigen"
"752","absentielijst","1.0","lijst van afwezigen"
"753","absint","1.0","kruidenlikeur"
"754","absintdrinker","1.0","iemand die absint drinkt"
"755","absintdrinkster","1.0","vrouw die absint drinkt"
"756","absintolie","1.0","etherische olie van absint"
"757","absolutist","1.0",""
"758","absoluutheid","1.0",""
"759","abstinent","2.0","iemand die zich ergens van onthoudt"
"760","abstinentie","1.0","vrijwillige onthouding"
"761","abstinentie","2.0","afstand van rechten"
"762","abstract","C.1.0","fijn houten latje"
"763","abstractie","1.0",""
"764","abstractiegraad","0.0",""
"765","abstrahering","1.0",""
"766","absurdist","1.0",""
"767","absurditeit","1.0",""
"768","ABU","1.0","Algemene Bond Uitzendverenigingen"
"769","ABU","2.0","l'Association des Bibliophiles Universels"
"770","ABVV","1.0","Algemeen Belgisch Vakverbond"
"771","acacia","1.0",""
"772","academicusbelasting","0.0",""
"773","academie","1.0",""
"774","academieassistent","1.0","getalenteerde masterstudent die op de universiteit werkt"
"775","academieopleiding","0.0",""
"776","academiestad","1.0",""
"777","academiestudent","0.0",""
"778","academietijd","0.0",""
"779","a\u00E7aipalm","1.0","palmboom waaraan a\u00E7aibessen groeien"
"780","acajouboom","1.0",""
"781","acceleratie","1.0",""
"782","acceleratiepomp","0.0",""
"783","accentuering","1.0",""
"784","accentverlegging","0.0",""
"785","accentverschuiving","1.0",""
"786","acceptant","1.0","accepteerder van wissel"
"787","acceptant","2.0","verzekeringsmedewerker"
"788","acceptant","3.0","aannemer van betaalkaart"
"789","acceptatie","1.0",""
"790","acceptatiegraad","1.0","mate waarin men bereid is iets te accepteren"
"791","acceptatieplicht","1.0","plicht om iets of iemand te accepteren"
"792","acceptatierede","1.0","rede bij een ambtsaanvaarding"
"793","acceptatierede","2.0","rede bij een prijstoekenning"
"794","acceptatieredevoering","1.0","redevoering bij een prijstoekenning"
"795","acceptatiestop","1.0","stopzetting van acceptatie door verzekeraars"
"796","acceptatietoespraak","1.0","toespraak bij een ambtsaanvaarding"
"797","acceptatietoespraak","2.0","toespraak bij een prijstoekenning"
"798","acceptgirokaart","1.0",""
"799","accijnsverhoging","1.0",""
"800","acclamatie","1.0",""
"801","acclimatisering","0.0",""
"802","accommodatie","1.0",""
"803","accommodatiecommissie","0.0",""
"804","accordeon","1.0","draagbaar toetseninstrument"
"805","accordeon","1.1","accordeonspel"
"806","accordeon","1.2","accordeontechniek"
"807","accordeon","1.3","accordeonmuziek"
"808","accordeon","1.4","accordeonist"
"809","accordeondeur","1.0","vouwdeur"
"810","accordeonfile","1.0","file die in en uit elkaar schuift"
"811","accordeonhypotheek","1.0","hypotheek met variabele looptijd"
"812","accordeonist","1.0","bespeler van een accordeon"
"813","accordeonmuziek","0.0",""
"814","accordeonwedstrijd","1.0",""
"815","accountant","1.0","financieel expert en controleur"
"816","accountant","1.1","accountantskantoor"
"817","accountant-administratieconsulent","0.0",""
"818","accountantscontrole","1.0",""
"819","accountantsdienst","1.0",""
"820","accountantsgroep","0.0",""
"821","accountantsmaatschap","0.0",""
"822","accountantsorganisatie","0.0",""
"823","accountantsverklaring","1.0",""
"824","accountmanager","1.0",""
"825","accreditatie","1.0",""
"826","accreditering","0.0",""
"827","accu","1.0",""
"828","accuangst","1.0","angst om zijn bestemming niet te halen"
"829","accuangst","2.0","angst voor een lege accu of batterij"
"830","accubak","1.0",""
"831","accubatterij","0.0",""
"832","accudag","1.0","dag waarop men bewust rust neemt"
"833","accuklem","0.0",""
"834","acculader","0.0",""
"835","acculturatie","1.0",""
"836","accumulatie","1.0",""
"837","accuoplader","0.0",""
"838","accuplaat","0.0",""
"839","accuraatheid","0.0",""
"840","accusatief","0.0",""
"841","aceton","1.0",""
"842","achilleshiel","1.0","kwetsbaar of meest kwetsbare punt"
"843","achillespees","1.0","pees in de hiel"
"844","achillespees","1.1","blessure aan de achillespees"
"845","achillespees","2.0","kwetsbare of meest kwetsbare plek"
"846","achillespeesblessure","1.0","blessure aan de achillespees, vooral ontstaan door overbelasting"
"847","achluofobie","1.0","sterke angst voor de duisternis"
"848","acht","B.1.0",""
"849","acht","C.1.0",""
"850","achtbaan","1.0",""
"851","achtbaancursus","1.0","cursus voor mensen met achtbaanangst"
"852","achtbaaneconomie","1.0","economie met krimp en groei"
"853","achteloosheid","1.0",""
"854","achterafbetaalapp","1.0","app waarmee achteraf betaald kan worden"
"855","achterafbetaaldienst","1.0","dienst die achteraf betalen faciliteert"
"856","achterafbetaalpas","1.0","betaalpas voor achteraf betalen"
"857","achteras","1.0",""
"858","achterbak","1.0",""
"859","achterbaksheid","0.0",""
"860","achterband","1.0",""
"861","achterbank","1.0",""
"862","achterbankairbag","1.0","airbag voor de achterbank"
"863","achterbankgeneratie","1.0","generatie die met de auto gebracht wordt"
"864","achterblijver","1.0",""
"865","achterbouw","0.0",""
"866","achterbumper","1.0",""
"867","achterbuur","1.0",""
"868","achterbuurman","1.0",""
"869","achterbuurt","1.0",""
"870","achterbuurtschool","1.0","school in een achterbuurt"
"871","achterbuurvrouw","0.0",""
"872","achterdeur","1.0","deur aan de achterkant van een ruimte"
"873","achterdeur","2.0","plaats die over het hoofd wordt gezien"
"874","achterdeur","3.0","deur aan de achterkant van een voertuig"
"875","achterdeur","3.1","achterste deur van een voertuig"
"876","achterdeur","4.0","alternatief om iets te bereiken"
"877","achterdeur","5.0","middel of manier om iets indirect te regelen"
"878","achterdeur","6.0","niet-offici\u00EBle toegang"
"879","achterflap","1.0",""
"880","achtergalerij","1.0",""
"881","achtergeblevene","1.0",""
"882","achtergevel","1.0","gevel aan de achterkant"
"883","achtergrond","1.0",""
"884","achtergronddanser","1.0","danser op de achtergrond"
"885","achtergronddanseres","1.0","danseres op de achtergrond"
"886","achtergrondgedachte","0.0",""
"887","achtergrondinformatie","1.0",""
"888","achtergrondkennis","1.0",""
"889","achtergrondkleur","0.0",""
"890","achtergrondmuziek","1.0",""
"891","achtergrondreportage","0.0",""
"892","achtergrondstraling","1.0",""
"893","achtergrondstudie","1.0","studie naar de achtergrond van iets"
"894","achtergrondzangeres","1.0",""
"895","achterhaaldheid","0.0",""
"896","achterhaven","1.0",""
"897","achterhesp","0.0",""
"898","achterhoedeschool","1.0","school die achterblijft bij andere scholen"
"899","achterhoedespeler","0.0",""
"900","Achterhoeker","1.0","iemand uit De Achterhoek"
"901","Achterhoeker","1.1","lid e.d. van een club uit De Achterhoek"
"902","Achterhoekse","1.0","vrouw uit De Achterhoek"
"903","achteringang","1.0",""
"904","achterkamer","1.0",""
"905","achterkamertjescultuur","1.0","niet-open cultuur"
"906","achterkamertjespolitiek","1.0","niet-open politiek"
"907","achterkant","1.0",""
"908","achterkeuken","1.0","bijkeuken"
"909","achterkeuken","1.1","ruimte voor illegale handelingen"
"910","achterkeuken","1.2","minderwaardige ruimte"
"911","achterkleindochter","0.0",""
"912","achterkleinzoon","1.0",""
"913","achterklep","1.0",""
"914","achterklinker","0.0",""
"915","achterkwab","0.0",""
"916","achterlandverbinding","1.0",""
"917","achterlating","1.0",""
"918","achterligger","1.0",""
"919","achterlijkheid","1.0",""
"920","achterlijn","1.0",""
"921","achterman","",""
"922","achtermuur","1.0",""
"923","achternaam","1.0","familienaam"
"924","achternaam","2.0","aangehouden of aangenomen familienaam"
"925","achternamiddag","1.0","laatste deel van de middag"
"926","achterneef","1.0",""
"927","achternicht","1.0",""
"928","achterpagina","1.0",""
"929","achterpartij","0.0",""
"930","achterpoort","1.0",""
"931","achterpoot","1.0","achterste poot"
"932","achterruit","1.0",""
"933","achterruitverwarming","0.0",""
"934","achterspeler","1.0",""
"935","achterspoiler","1.0",""
"936","achterstand","1.0",""
"937","achterstandsgroep","1.0",""
"938","achterstandsituatie","",""
"939","achterstandsleerling","1.0","basisschoolleerling uit een achterstandscategorie"
"940","achterstandspositie","1.0",""
"941","achterstandsscholier","1.0","achterstandsleerling"
"942","achterstandsschool","1.0","school die achterblijft bij andere scholen"
"943","achterstandswijk","1.0","wijk met een maatschappelijke achterstand"
"944","achterstelling","1.0",""
"945","achtersteven","1.0",""
"946","achtertuin","1.0",""
"947","achteruitkijkspiegel","1.0",""
"948","achtervolger","1.0",""
"949","achtervolging","1.0",""
"950","achtervolgingsploeg","0.0",""
"951","achtervolgingswaan","0.0",""
"952","achtervolgingswaanzin","1.0",""
"953","achtervolgingswedstrijd","0.0",""
"954","achtervork","0.0",""
"955","achterwand","1.0",""
"956","achterweg","1.0",""
"957","achterwielaandrijving","0.0",""
"958","achterzaal","1.0",""
"959","achterzak","1.0",""
"960","achting","1.0",""
"961","achtjarige","1.0","iemand van acht jaar"
"962","achtling","1.0",""
"963","Acht Meibeweging","0.0",""
"964","achtste","",""
"965","achtstegroeper","1.0","leerling van de achtste groep"
"966","achttiende-eeuwer","0.0",""
"967","achttienjarige","1.0","iemand van achttien jaar"
"968","achturendag","1.0","werkdag van acht uur"
"969","ACLVB","0.0",""
"970","acne","1.0",""
"971","ACOD","0.0",""
"972","acoliet","1.0","(jong)volwassen misdienaar"
"973","acoliet","2.0","aanhanger"
"974","acquisitiefraude","1.0","fraude met ongeleverde (advertentie)diensten"
"975","acribie","1.0","uiterste nauwgezetheid"
"976","acrobaat","1.0","lenige circusartiest"
"977","acrobaat","1.1","buitelend dier"
"978","acrobaat","1.2","behendige sporter"
"979","acrobaat","1.3","persoon die toeren uithaalt"
"980","acrobate","1.0","vrouwelijke acrobaat"
"981","act","1.0",""
"982","acte de pr\u00E9sence","1.0","het doen blijken van tegenwoordigheid"
"983","acteerprestatie","1.0",""
"984","acteerprijs","0.0",""
"985","acteerstijl","0.0",""
"986","acteur","1.0","iemand die acteert"
"987","acteur","1.1","iemand die doet alsof"
"988","acteursbond","0.0",""
"989","acteursloopbaan","0.0",""
"990","acteursopleiding","0.0",""
"991","acteursprijs","0.0",""
"992","acteursvakbond","0.0",""
"993","actie","1.0","handeling of geheel van handelingen"
"994","actie","1.1","domme, onbezonnen handeling"
"995","actie","1.2","activiteit op toneel of filmset"
"996","actie","2.0","gezamenlijke inspanning"
"997","actie","2.1","vakbondsactie"
"998","actie","3.0","politioneel of militair optreden"
"999","actie","4.0","voordeelactie"
"1000","actie","5.0","vordering"
"1001","actie","6.0","aandeel"
"1002","actiebereidheid","1.0",""
"1003","actiebijeenkomst","0.0",""
"1004","actiedag","1.0",""
"1005","actiefilm","1.0",""
"1006","actiegroep","0.0",""
"1007","actiekrant","0.0",""
"1008","actieleider","1.0",""
"1009","actiepartij","0.0",""
"1010","actieradius","1.0","zonder bijtanken te halen afstand"
"1011","actieradius","2.0","werkingsgebied of reikwijdte"
"1012","actieradiusangst","1.0","angst om zijn bestemming niet te halen"
"1013","actieradiusvrees","1.0","angst om zijn bestemming niet te halen"
"1014","actieveling","1.0","iemand die actief is"
"1015","actieveling","2.0","iemand die buitengewoon actief is"
"1016","actievoerder","1.0","iemand die actievoert"
"1017","actievoerster","1.0",""
"1018","actievorm","1.0",""
"1019","actieweek","1.0",""
"1020","activatie","1.0",""
"1021","activatiecode","1.0","code om bv. software te activeren"
"1022","activering","1.0",""
"1023","activeringsdwang","0.0",""
"1024","activist","1.0",""
"1025","activiste","1.0",""
"1026","activiteit","1.0",""
"1027","activiteitenbegeleiding","0.0",""
"1028","activiteitencommissie","0.0",""
"1029","activiteitsgraad","0.0",""
"1030","activitycenter","1.0","speelgoed voor baby's"
"1031","actrice","1.0","vrouw die acteert"
"1032","actualisatie","1.0",""
"1033","actualisering","1.0",""
"1034","actualiteit","1.0",""
"1035","actualiteitenrubriek","1.0",""
"1036","actualiteitenshow","0.0",""
"1037","actualiteitswaarde","1.0",""
"1038","actuaris","1.0",""
"1039","acupuncturist","1.0",""
"1040","adamsappel","1.0",""
"1041","adaptatie","1.0",""
"1042","adaptatiekloof","1.0","kloof ontstaan door aanpassingsmoeilijkheden"
"1043","adblocker","1.0","programma dat advertenties blokkeert"
"1044","ADD'er","1.0","iemand met ADD"
"1045","adder","1.0","gewone adder"
"1046","adder","1.1","gluiperd"
"1047","adderwortel","0.0",""
"1048","addict","1.0","verslaafde"
"1049","addison","1.0","ziekte van Addison"
"1050","additionaliteit","0.0",""
"1051","additionaliteitsvereiste","1.0","vereiste omtrent stikstofdepositie"
"1052","add-on","1.0","uitbreidingspakket voor software of hardware"
"1053","Adek","1.0","Anton de Kom (Universiteit)"
"1054","AdeKUS","1.0","Anton de Kom Universiteit van Suriname"
"1055","adelaar","1.0","arend"
"1056","adelaar","1.1","afbeelding van een adelaar"
"1057","adelaarsblik","0.0",""
"1058","adelbrief","1.0","brief, bewijs van adeldom"
"1059","adelbrief","2.0","bewijs van kundigheid; eretitel"
"1060","adem","1.0",""
"1061","ademanalyse","1.0",""
"1062","ademhaling","1.0",""
"1063","ademhalingsmoeilijkheden","1.0","moeilijkheden bij het ademhalen"
"1064","ademhalingsoefening","1.0",""
"1065","ademhalingsspier","1.0",""
"1066","ademhalingsstoornis","1.0","stoornis van de ademhaling"
"1067","ademhalingsstop","1.0","tijdelijke ademstilstand"
"1068","ademhalingstechniek","1.0",""
"1069","ademnood","1.0","gebrek aan adem"
"1070","adempauze","1.0",""
"1071","ademruimte","1.0",""
"1072","ademstop","1.0","tijdelijke ademstilstand"
"1073","ademtest","1.0",""
"1074","ademwolk","0.0",""
"1075","adept","1.0",""
"1076","ader","1.0","bloedvat"
"1077","ader","1.1","bloedvat richting hart"
"1078","ader","1.2","ader als baan voor gevoelens"
"1079","ader","2.0","nauwe doorgang in de aardkorst"
"1080","ader","3.0","smalle laag in de aardkorst"
"1081","ader","4.0","verbinding of weg"
"1082","ader","5.0","dunne, kronkelende streep"
"1083","ader","6.0","draad in een kabel"
"1084","ader","7.0","bladader"
"1085","ader","8.0","vertakking van het chitinegeraamte"
"1086","aderbreuk","1.0",""
"1087","aderlating","1.0",""
"1088","aderverkalking","1.0",""
"1089","ad fundum","B.1.0","het in \u00E9\u00E9n teug opdrinken van drank"
"1090","ADHD'er","1.0","iemand met ADHD"
"1091","ADHD-klas","1.0","schoolklas voor ADHD'ers"
"1092","adhesie","1.0","aantrekkingskracht tussen moleculen"
"1093","adhesie","2.0","orgaanvergroeiing"
"1094","adhesie","3.0","instemming"
"1095","adhesiebetuiging","1.0",""
"1096","ad-hocbasis","1.0","uitgangspunt dat iets ad hoc gebeurt"
